ALIMENTADOR;ACCID.DEP;PROG.DEP;PROD.DEP;TOTAL DEP;ACCID.FEP;PROG.FEP;PROD.FEP;TOTAL FEP;ACCID.PENF;PROG.PENF;PROD.PENF;TOTAL PENEF;MES;año;SECCION;DEPARTAMENTO;PERIODO;axuMES;LOCAL
PBU5;0,0701;0,0000;0,0000;0,0701;0,0703;0,0000;0,0000;0,0703;24.596.316;0;0;24.596.316;MARZO;2.024;SANTA RITA;ALTO PARANÁ;202403;03;PBU
PFO1;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;MARZO;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202403;03;PFO
PFO10;0,0289;0,0000;0,0000;0,0289;0,0109;0,0000;0,0000;0,0109;10.122.237;0;0;10.122.237;MARZO;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202403;03;PFO
PFO11;0,0061;0,0000;0,0000;0,0061;0,0277;0,0000;0,0000;0,0277;2.130.290;0;0;2.130.290;MARZO;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202403;03;PFO
PFO12;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;MARZO;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202403;03;PFO
PFO14;0,0195;0,0000;0,0000;0,0195;0,0565;0,0000;0,0000;0,0565;6.853.623;0;0;6.853.623;MARZO;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202403;03;PFO
PFO15;0,0028;0,0000;0,0000;0,0028;0,0079;0,0000;0,0000;0,0079;967.106;0;0;967.106;MARZO;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202403;03;PFO
PFO16;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;MARZO;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202403;03;PFO
PFO17;0,0394;0,0071;0,0000;0,0466;0,0287;0,0015;0,0000;0,0302;13.828.088;2.506.623;0;16.334.711;MARZO;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202403;03;PFO
PFO2;0,0201;0,0002;0,0000;0,0202;0,0264;0,0023;0,0000;0,0287;7.039.166;54.240;0;7.093.406;MARZO;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202403;03;PFO
PFO3;0,0066;0,0000;0,0000;0,0066;0,0117;0,0000;0,0000;0,0117;2.299.293;0;0;2.299.293;MARZO;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202403;03;PFO
PFO4;0,0132;0,0000;0,0000;0,0132;0,0148;0,0000;0,0000;0,0148;4.635.734;0;0;4.635.734;MARZO;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202403;03;PFO
PFO5;0,0117;0,0000;0,0000;0,0117;0,0133;0,0000;0,0000;0,0133;4.115.899;0;0;4.115.899;MARZO;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202403;03;PFO
PFO6;0,0008;0,0000;0,0000;0,0008;0,0068;0,0000;0,0000;0,0068;279.528;0;0;279.528;MARZO;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202403;03;PFO
PFO7;0,0064;0,0000;0,0000;0,0064;0,0093;0,0000;0,0000;0,0093;2.252.969;0;0;2.252.969;MARZO;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202403;03;PFO
PFO8;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;MARZO;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202403;03;PFO
PFO9;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;MARZO;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202403;03;PFO
PIH1;0,0239;0,0000;0,0000;0,0239;0,0108;0,0000;0,0000;0,0108;8.369.424;0;0;8.369.424;MARZO;2.024;HERNANDARIAS;ALTO PARANÁ;202403;03;PIH
PIH2;0,0178;0,0000;0,0000;0,0178;0,0159;0,0000;0,0000;0,0159;6.253.141;0;0;6.253.141;MARZO;2.024;HERNANDARIAS;ALTO PARANÁ;202403;03;PIH
PIH3;0,0299;0,0006;0,0000;0,0305;0,0412;0,0097;0,0000;0,0509;10.482.621;226.647;0;10.709.269;MARZO;2.024;HERNANDARIAS;ALTO PARANÁ;202403;03;PIH
PIH4;0,0453;0,0000;0,0000;0,0453;0,0163;0,0000;0,0000;0,0163;15.875.830;0;0;15.875.830;MARZO;2.024;HERNANDARIAS;ALTO PARANÁ;202403;03;PIH
PIH5;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;MARZO;2.024;HERNANDARIAS;ALTO PARANÁ;202403;03;PIH
PIH6;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;MARZO;2.024;HERNANDARIAS;ALTO PARANÁ;202403;03;PIH
SGA1;0,0420;0,0289;0,0000;0,0710;0,0407;0,0136;0,0000;0,0543;14.747.264;10.148.655;0;24.895.919;MARZO;2.024;SALTOS DEL GUAIRA;CANINDEYU;202403;03;SGA
SGA2;0,0148;0,0000;0,0000;0,0148;0,0451;0,0000;0,0000;0,0451;5.184.468;0;0;5.184.468;MARZO;2.024;SALTOS DEL GUAIRA;CANINDEYU;202403;03;SGA
SGA3;0,0081;0,0000;0,0000;0,0081;0,0134;0,0000;0,0000;0,0134;2.823.547;0;0;2.823.547;MARZO;2.024;SALTOS DEL GUAIRA;CANINDEYU;202403;03;SGA
SGA4;0,0027;0,0000;0,0000;0,0027;0,0020;0,0000;0,0000;0,0020;963.153;0;0;963.153;MARZO;2.024;SALTOS DEL GUAIRA;CANINDEYU;202403;03;SGA
SGA5;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;MARZO;2.024;SALTOS DEL GUAIRA;CANINDEYU;202403;03;SGA
SGA6;0,0356;0,0000;0,0000;0,0356;0,0414;0,0000;0,0000;0,0414;12.478.863;0;0;12.478.863;MARZO;2.024;SALTOS DEL GUAIRA;CANINDEYU;202403;03;SGA
SRI1;0,0822;0,0000;0,0000;0,0822;0,1226;0,0000;0,0000;0,1226;28.835.307;0;0;28.835.307;MARZO;2.024;SANTA RITA;ALTO PARANÁ;202403;03;SRI
SRI2;0,0355;0,0000;0,0000;0,0355;0,0785;0,0000;0,0000;0,0785;12.463.193;0;0;12.463.193;MARZO;2.024;SANTA RITA;ALTO PARANÁ;202403;03;SRI
SRI3;0,0343;0,0000;0,0000;0,0343;0,0306;0,0000;0,0000;0,0306;12.039.527;0;0;12.039.527;MARZO;2.024;SANTA RITA;ALTO PARANÁ;202403;03;SRI
SRI4;0,0233;0,0000;0,0000;0,0233;0,0454;0,0000;0,0000;0,0454;8.166.702;0;0;8.166.702;MARZO;2.024;SANTA RITA;ALTO PARANÁ;202403;03;SRI
ACY1;0,0000;0,0000;0,0014;0,0014;0,0000;0,0000;0,0094;0,0094;0;0;494.257;494.257;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;ACY
ACY2;0,0003;0,0083;0,0055;0,0141;0,0007;0,0142;0,0142;0,0292;109.924;2.912.880;1.914.178;4.936.982;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;ACY
ACY3;0,0000;0,0000;0,0025;0,0025;0,0000;0,0000;0,0165;0,0165;0;0;867.154;867.154;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;ACY
ACY4;0,0077;0,0000;0,0013;0,0090;0,0289;0,0000;0,0086;0,0375;2.685.433;0;454.195;3.139.629;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;ACY
ACY5;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;ACY
ACY6;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;ACY
ACY7;0,0054;0,0000;0,0000;0,0054;0,0059;0,0000;0,0000;0,0059;1.890.504;0;0;1.890.504;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;ACY
ACY8;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;ACY
ACY9;0,0085;0,0000;0,0000;0,0085;0,0276;0,0000;0,0000;0,0276;2.989.631;0;0;2.989.631;ABRIL;2.024;HERNANDARIAS;ALTO PARANÁ;202404;04;ACY
APR10;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;APR
APR11;0,0091;0,0000;0,0000;0,0091;0,0263;0,0000;0,0000;0,0263;3.190.528;0;0;3.190.528;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;APR
APR12;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;APR
APR13;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;APR
APR14;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;APR
APR2;0,0000;0,0071;0,0000;0,0071;0,0000;0,0150;0,0000;0,0150;0;2.499.047;0;2.499.047;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;APR
APR3;0,0009;0,0000;0,0000;0,0009;0,0078;0,0000;0,0000;0,0078;317.340;0;0;317.340;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;APR
APR4;0,0125;0,0000;0,0000;0,0125;0,0968;0,0000;0,0000;0,0968;4.373.664;0;0;4.373.664;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;APR
APR5;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;APR
APR6;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;APR
APR8;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;APR
APR9;0,0000;0,0073;0,0000;0,0073;0,0000;0,0351;0,0000;0,0351;0;2.575.795;0;2.575.795;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;APR
CAT1;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;ABRIL;2.024;CATUETE;CANINDEYU;202404;04;CAT
CAT10;0,0162;0,0000;0,0000;0,0162;0,0257;0,0000;0,0000;0,0257;5.698.086;0;0;5.698.086;ABRIL;2.024;CATUETE;CANINDEYU;202404;04;CAT
CAT11;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;ABRIL;2.024;CATUETE;CANINDEYU;202404;04;CAT
CAT2;0,0022;0,0000;0,0000;0,0022;0,0057;0,0000;0,0000;0,0057;763.221;0;0;763.221;ABRIL;2.024;CATUETE;CANINDEYU;202404;04;CAT
CAT3;0,0047;0,0000;0,0000;0,0047;0,0054;0,0000;0,0000;0,0054;1.651.812;0;0;1.651.812;ABRIL;2.024;CATUETE;CANINDEYU;202404;04;CAT
CAT4;0,0159;0,0000;0,0000;0,0159;0,0152;0,0000;0,0000;0,0152;5.564.244;0;0;5.564.244;ABRIL;2.024;CATUETE;CANINDEYU;202404;04;CAT
CAT5;0,0003;0,0000;0,0000;0,0003;0,0024;0,0000;0,0000;0,0024;112.083;0;0;112.083;ABRIL;2.024;CATUETE;CANINDEYU;202404;04;CAT
CAT6;0,0046;0,0000;0,0000;0,0046;0,0173;0,0000;0,0000;0,0173;1.616.952;0;0;1.616.952;ABRIL;2.024;CATUETE;CANINDEYU;202404;04;CAT
CAT7;0,0078;0,0219;0,0000;0,0298;0,0178;0,0089;0,0000;0,0267;2.752.586;7.686.466;0;10.439.052;ABRIL;2.024;CATUETE;CANINDEYU;202404;04;CAT
CAT8;0,0282;0,0100;0,0000;0,0382;0,0041;0,0041;0,0000;0,0081;9.892.107;3.519.307;0;13.411.414;ABRIL;2.024;CATUETE;CANINDEYU;202404;04;CAT
CAT9;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;ABRIL;2.024;CATUETE;CANINDEYU;202404;04;CAT
CUR1;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;ABRIL;2.024;CURUGUATY;CANINDEYU;202404;04;CUR
CUR2;0,0000;0,0447;0,0000;0,0447;0,0000;0,0159;0,0000;0,0159;0;15.663.512;0;15.663.512;ABRIL;2.024;CURUGUATY;CANINDEYU;202404;04;CUR
CUR3;0,0402;0,0000;0,0000;0,0402;0,0262;0,0000;0,0000;0,0262;14.086.455;0;0;14.086.455;ABRIL;2.024;CURUGUATY;CANINDEYU;202404;04;CUR
CUR4;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;ABRIL;2.024;CURUGUATY;CANINDEYU;202404;04;CUR
CUR5;0,2219;0,1025;0,0000;0,3245;0,0978;0,0433;0,0000;0,1411;77.837.845;35.956.637;0;113.794.482;ABRIL;2.024;CURUGUATY;CANINDEYU;202404;04;CUR
DES10;0,0008;0,0000;0,0000;0,0008;0,0045;0,0000;0,0000;0,0045;264.327;0;0;264.327;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;DES
DES3;0,0015;0,0028;0,0000;0,0043;0,0068;0,0068;0,0000;0,0136;518.208;996.553;0;1.514.761;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;DES
DES4;0,0023;0,0024;0,0000;0,0048;0,0076;0,0058;0,0000;0,0135;819.521;853.777;0;1.673.299;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;DES
DES5;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;DES
DES8;0,0025;0,0000;0,0000;0,0025;0,0106;0,0000;0,0000;0,0106;866.267;0;0;866.267;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;DES
DES9;0,0020;0,0000;0,0000;0,0020;0,0142;0,0000;0,0000;0,0142;706.435;0;0;706.435;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;DES
HER1;0,0156;0,0000;0,0000;0,0156;0,0403;0,0000;0,0000;0,0403;5.473.339;0;0;5.473.339;ABRIL;2.024;HERNANDARIAS;ALTO PARANÁ;202404;04;HER
HER10;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;ABRIL;2.024;HERNANDARIAS;ALTO PARANÁ;202404;04;HER
HER11;0,0011;0,0007;0,0000;0,0018;0,0068;0,0025;0,0000;0,0093;397.264;232.690;0;629.954;ABRIL;2.024;HERNANDARIAS;ALTO PARANÁ;202404;04;HER
HER2;0,0072;0,0000;0,0000;0,0072;0,0092;0,0000;0,0000;0,0092;2.535.319;0;0;2.535.319;ABRIL;2.024;HERNANDARIAS;ALTO PARANÁ;202404;04;HER
HER7;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;ABRIL;2.024;HERNANDARIAS;ALTO PARANÁ;202404;04;HER
HER8;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;ABRIL;2.024;HERNANDARIAS;ALTO PARANÁ;202404;04;HER
HER9;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;ABRIL;2.024;HERNANDARIAS;ALTO PARANÁ;202404;04;HER
IRY1;0,1799;0,0000;0,0000;0,1799;0,0917;0,0000;0,0000;0,0917;63.081.725;0;0;63.081.725;ABRIL;2.024;SAN ALBERTO;ALTO PARANÁ;202404;04;IRY
IRY2;0,1044;0,0102;0,0000;0,1146;0,0577;0,0197;0,0000;0,0774;36.621.765;3.573.771;0;40.195.536;ABRIL;2.024;SAN ALBERTO;ALTO PARANÁ;202404;04;IRY
IRY3;0,0577;0,0038;0,0000;0,0615;0,0409;0,0313;0,0000;0,0722;20.241.286;1.340.367;0;21.581.654;ABRIL;2.024;SAN ALBERTO;ALTO PARANÁ;202404;04;IRY
IRY4;0,1013;0,0000;0,0000;0,1013;0,0486;0,0000;0,0000;0,0486;35.540.244;0;0;35.540.244;ABRIL;2.024;SAN ALBERTO;ALTO PARANÁ;202404;04;IRY
JEP1;0,0000;0,0045;0,0000;0,0045;0,0000;0,0021;0,0000;0,0021;0;1.592.915;0;1.592.915;ABRIL;2.024;CURUGUATY;CANINDEYU;202404;04;JEP
JEP2;0,0000;0,0288;0,0000;0,0288;0,0000;0,0085;0,0000;0,0085;0;10.108.563;0;10.108.563;ABRIL;2.024;CURUGUATY;CANINDEYU;202404;04;JEP
JEP3;0,0274;0,0004;0,0000;0,0278;0,0205;0,0034;0,0000;0,0239;9.614.124;139.914;0;9.754.038;ABRIL;2.024;CURUGUATY;CANINDEYU;202404;04;JEP
JEP4;0,0000;0,0620;0,0000;0,0620;0,0000;0,0126;0,0000;0,0126;0;21.758.863;0;21.758.863;ABRIL;2.024;CURUGUATY;CANINDEYU;202404;04;JEP
JLM1;0,0125;0,0000;0,0000;0,0125;0,0239;0,0000;0,0000;0,0239;4.372.248;0;0;4.372.248;ABRIL;2.024;JUAN LEON MALLORQUIN;ALTO PARANÁ;202404;04;JLM
JLM2;0,0630;0,0000;0,0000;0,0630;0,0318;0,0000;0,0000;0,0318;22.094.486;0;0;22.094.486;ABRIL;2.024;JUAN LEON MALLORQUIN;ALTO PARANÁ;202404;04;JLM
JLM3;0,0873;0,0008;0,0000;0,0881;0,0603;0,0101;0,0000;0,0704;30.620.385;293.862;0;30.914.247;ABRIL;2.024;JUAN LEON MALLORQUIN;ALTO PARANÁ;202404;04;JLM
K152;0,0000;0,0074;0,0000;0,0074;0,0000;0,0127;0,0000;0,0127;0;2.607.486;0;2.607.486;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;K15
K153;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;K15
K154;0,0021;0,0000;0,0000;0,0021;0,0146;0,0000;0,0000;0,0146;725.572;0;0;725.572;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;K15
K155;0,0007;0,0000;0,0000;0,0007;0,0078;0,0000;0,0000;0,0078;229.413;0;0;229.413;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;K15
K156;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;K15
K157;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;K15
K158;0,0000;0,0017;0,0000;0,0017;0,0000;0,0095;0,0000;0,0095;0;609.536;0;609.536;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;K15
K159;0,0027;0,0000;0,0000;0,0027;0,0208;0,0000;0,0000;0,0208;941.930;0;0;941.930;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;K15
K301;0,0738;0,0202;0,0000;0,0940;0,0669;0,0140;0,0000;0,0809;25.884.846;7.101.084;0;32.985.929;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;K30
K302;0,0021;0,0083;0,0000;0,0104;0,0090;0,0181;0,0000;0,0271;739.490;2.905.138;0;3.644.627;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;K30
K303;0,0003;0,0000;0,0000;0,0003;0,0009;0,0000;0,0000;0,0009;91.157;0;0;91.157;ABRIL;2.024;JUAN LEON MALLORQUIN;ALTO PARANÁ;202404;04;K30
K304;0,0092;0,0000;0,0000;0,0092;0,0142;0,0000;0,0000;0,0142;3.224.688;0;0;3.224.688;ABRIL;2.024;JUAN LEON MALLORQUIN;ALTO PARANÁ;202404;04;K30
K305;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;K30
K306;0,0030;0,0027;0,0000;0,0057;0,0148;0,0062;0,0000;0,0210;1.039.269;953.233;0;1.992.502;ABRIL;2.024;JUAN LEON MALLORQUIN;ALTO PARANÁ;202404;04;K30
K307;0,0009;0,0000;0,0000;0,0009;0,0041;0,0000;0,0000;0,0041;332.619;0;0;332.619;ABRIL;2.024;JUAN LEON MALLORQUIN;ALTO PARANÁ;202404;04;K30
K308;0,0000;0,0007;0,0000;0,0007;0,0000;0,0087;0,0000;0,0087;0;252.924;0;252.924;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;K30
K309;0,0049;0,0000;0,0000;0,0049;0,0280;0,0000;0,0000;0,0280;1.716.711;0;0;1.716.711;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;K30
MCE1;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;MCE
MCE2;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;MCE
MCE3;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;MCE
MCE4;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;MCE
MCE5;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;MCE
MCE6;0,0019;0,0011;0,0000;0,0030;0,0065;0,0048;0,0000;0,0113;661.640;393.276;0;1.054.917;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;MCE
MCE7;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;MCE
MPO1;0,0516;0,0000;0,0000;0,0516;0,0217;0,0000;0,0000;0,0217;18.107.158;0;0;18.107.158;ABRIL;2.024;SAN ALBERTO;ALTO PARANÁ;202404;04;MPO
MPO2;0,0217;0,0000;0,0000;0,0217;0,0359;0,0000;0,0000;0,0359;7.624.444;0;0;7.624.444;ABRIL;2.024;CATUETE;CANINDEYU;202404;04;MPO
MPO3;0,0592;0,0000;0,0000;0,0592;0,0279;0,0000;0,0000;0,0279;20.756.177;0;0;20.756.177;ABRIL;2.024;SAN ALBERTO;ALTO PARANÁ;202404;04;MPO
NAR2;0,0073;0,0000;0,0000;0,0073;0,0076;0,0000;0,0000;0,0076;2.571.274;0;0;2.571.274;ABRIL;2.024;SANTA RITA;ALTO PARANÁ;202404;04;NAR
NAR4;0,0298;0,0000;0,0000;0,0298;0,0664;0,0000;0,0000;0,0664;10.450.517;0;0;10.450.517;ABRIL;2.024;SANTA RITA;ALTO PARANÁ;202404;04;NAR
NAR5;0,0147;0,0000;0,0000;0,0147;0,0066;0,0000;0,0000;0,0066;5.147.145;0;0;5.147.145;ABRIL;2.024;SANTA RITA;ALTO PARANÁ;202404;04;NAR
NAR6;0,0098;0,0037;0,0000;0,0136;0,0236;0,0236;0,0000;0,0473;3.452.490;1.311.946;0;4.764.436;ABRIL;2.024;SANTA RITA;ALTO PARANÁ;202404;04;NAR
NAR8;0,0146;0,0000;0,0000;0,0146;0,0044;0,0000;0,0000;0,0044;5.110.304;0;0;5.110.304;ABRIL;2.024;SANTA RITA;ALTO PARANÁ;202404;04;NAR
PBU1;0,0469;0,0007;0,0000;0,0475;0,0158;0,0079;0,0000;0,0238;16.438.998;231.535;0;16.670.533;ABRIL;2.024;SANTA RITA;ALTO PARANÁ;202404;04;PBU
PBU2;0,0043;0,0006;0,0000;0,0049;0,0104;0,0021;0,0000;0,0125;1.517.559;194.248;0;1.711.807;ABRIL;2.024;SANTA RITA;ALTO PARANÁ;202404;04;PBU
PBU3;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;ABRIL;2.024;SANTA RITA;ALTO PARANÁ;202404;04;PBU
PBU4;0,0262;0,0000;0,0000;0,0262;0,0135;0,0000;0,0000;0,0135;9.197.230;0;0;9.197.230;ABRIL;2.024;SANTA RITA;ALTO PARANÁ;202404;04;PBU
PBU5;0,0421;0,0025;0,0000;0,0446;0,0576;0,0128;0,0000;0,0703;14.765.266;859.750;0;15.625.016;ABRIL;2.024;SANTA RITA;ALTO PARANÁ;202404;04;PBU
PFO1;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;PFO
PFO10;0,0074;0,0000;0,0000;0,0074;0,0258;0,0000;0,0000;0,0258;2.598.407;0;0;2.598.407;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;PFO
PFO11;0,0285;0,0000;0,0000;0,0285;0,0722;0,0000;0,0000;0,0722;9.994.545;0;0;9.994.545;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;PFO
PFO12;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;PFO
PFO14;0,0000;0,0047;0,0000;0,0047;0,0000;0,0141;0,0000;0,0141;0;1.650.039;0;1.650.039;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;PFO
PFO15;0,0013;0,0058;0,0000;0,0071;0,0026;0,0026;0,0000;0,0053;445.176;2.041.669;0;2.486.845;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;PFO
PFO16;0,0038;0,0126;0,0000;0,0165;0,0102;0,0051;0,0000;0,0153;1.339.199;4.434.236;0;5.773.434;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;PFO
PFO17;0,0046;0,0222;0,0000;0,0268;0,0172;0,0115;0,0000;0,0287;1.611.039;7.786.690;0;9.397.730;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;PFO
PFO2;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0;0;0;0;ABRIL;2.024;CIUDAD DEL ESTE;ALTO PARANÁ;202404;04;PFO
